app_name,publisher,platform,rank_position,category,rating,review_count,pricing_type,iap_present,subscription_present,core_features,retention_mechanics,personalization_tags,source_url,collected_at,source_kind
"You Are A CEO - Life Coaching","You Are a CEO Inc.","ios","","Lifestyle","4.76471","34","free","","","You Are A CEO creates self-leadership & entrepreneurial products and tools that helps our community remove 4 key elements that prevent us from optimizing our success. The goal is to help everyone take","","","https://apps.apple.com/us/app/you-are-a-ceo-life-coaching/id884507384?uo=4","2026-05-21T13:49:39.500Z","app_store"
"Tony Robbins","Robbins Research International INC","ios","","Lifestyle","4.83242","2214","free","","","Unleash your full potential with Tony Robbins AI, the ultimate personal development app built on Tony Robbins' 45+ years of experience as the world’s #1 life and performance coach. Now, you can carry ","","","https://apps.apple.com/us/app/tony-robbins/id6740523783?uo=4","2026-05-21T13:49:39.500Z","app_store"
"GrowthDay: Daily Mindset Coach","HPX LLC","ios","","Health & Fitness","4.84044","2250","free","","","Own your Mondays. Win your week. Transform your life.

GrowthDay is the world’s #1 system for personal growth, daily motivation, and high performance. Whether you’re building better habits, improving ","","","https://apps.apple.com/us/app/growthday-daily-mindset-coach/id1543291315?uo=4","2026-05-21T13:49:39.500Z","app_store"
"Gabby - Coaching & Meditation","Gabby Plus, Inc.","ios","","Health & Fitness","4.90302","4867","free","","","Gabby Bernstein is a #1 New York Times bestselling author and speaker. Here is what some people have said about her:

A thought leader from the next generation of soulful thinkers
— Oprah’s Super Soul","","","https://apps.apple.com/us/app/gabby-coaching-meditation/id1669192315?uo=4","2026-05-21T13:49:39.500Z","app_store"
"Mindvalley: Self Improvement","Mindvalley Inc","ios","","Education","4.76673","6846","free","","","Step into your greatness with Mindvalley, the world's most powerful transformational learning platform.

Most people spend their entire lives wondering what they're truly capable of. Mindvalley exists","","","https://apps.apple.com/us/app/mindvalley-self-improvement/id1108786610?uo=4","2026-05-21T13:49:39.500Z","app_store"
"LiftTalk:Coaching & Counseling","Liftalk Network Technology Limited","ios","","Health & Fitness","4.67045","616","free","","","Are you feeling anxious, stressed, vulnerable, lonely, heartbroken, or helpless? Whether you're dealing with a breakup, divorce, trust issues, dating challenges, toxic relationships, family conflicts,","","","https://apps.apple.com/us/app/lifttalk-coaching-counseling/id1628486575?uo=4","2026-05-21T13:49:39.500Z","app_store"
"Simple: AI Weight Loss Coach","AM APPS","ios","","Health & Fitness","4.69698","371529","free","","","AI health coach for lasting weight loss

Simple helps you lose weight with personalized plans, real-time nutrition analysis, on-demand coaching, and tailored workouts—without calorie counting or extre","","","https://apps.apple.com/us/app/simple-ai-weight-loss-coach/id1467720176?uo=4","2026-05-21T13:49:39.500Z","app_store"
"LIFE Intelligence: Manage LIFE","CapsuleCurriculum, LLC","ios","","Health & Fitness","4.80314","127","free","","","Facing a big decision? Fighting with a significant other? Live more intelligently. Beyond calming stress or anxiety, learn to solve the root cause of these stressors by digging deep with a practical, ","","","https://apps.apple.com/us/app/life-intelligence-manage-life/id1518619206?uo=4","2026-05-21T13:49:39.500Z","app_store"
"Thimin | AI Life Coach","Thriving Minds","ios","","Lifestyle","5","5","free","","","We all face a lack of confidence and motivation, anxiety, stress, and burnout at some point in our lives, leading to a loss of direction in pursuing our everyday responsibilities. Finding a reliable m","","","https://apps.apple.com/us/app/thimin-ai-life-coach/id6747063345?uo=4","2026-05-21T13:49:39.500Z","app_store"
"6000 thoughts | AI Life Coach","Rishi Kar","ios","","Health & Fitness","4.85714","7","free","","","Gain clarity from the fog of your thoughts, understand your patterns, and reduce the noise from the chatter of your inner voice.
Feel calmer, become more self aware and learn the tools necessary to tr","","","https://apps.apple.com/us/app/6000-thoughts-ai-life-coach/id1610147697?uo=4","2026-05-21T13:49:39.500Z","app_store"
